id,title,original_title,url,archive_url,date,people,generation,language,outlet,type,tags,summary,post_file,status,era_skin,imported_post_slug,imported_post_path,translation_file,title_zh,post_slug,source_name,source_url,imported_file,era,imported_date,year,imported,file_path,note,chinese_title,post_url,speaker,publication,file
PKMN-0542,首藤刚志手记：首藤刚志剧场版与动画创作手记 第57回,シナリオライターの記録 第57回,http://style.fm/as/05_column/shuto/shuto057.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto057.shtml,2006-04-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0543,首藤刚志手记：首藤刚志剧场版与动画创作手记 第58回,シナリオライターの記録 第58回,http://style.fm/as/05_column/shuto/shuto058.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto058.shtml,2006-11-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0544,首藤刚志手记：首藤刚志剧场版与动画创作手记 第59回,シナリオライターの記録 第59回,http://style.fm/as/05_column/shuto/shuto059.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto059.shtml,2006-06-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0545,首藤刚志手记：首藤刚志剧场版与动画创作手记 第60回,シナリオライターの記録 第60回,http://style.fm/as/05_column/shuto/shuto060.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto060.shtml,2007-01-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0546,首藤刚志手记：首藤刚志剧场版与动画创作手记 第61回,シナリオライターの記録 第61回,http://style.fm/as/05_column/shuto/shuto061.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto061.shtml,2007-08-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0547,首藤刚志手记：首藤刚志剧场版与动画创作手记 第62回,シナリオライターの記録 第62回,http://style.fm/as/05_column/shuto/shuto062.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto062.shtml,2007-03-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0548,首藤刚志手记：首藤刚志剧场版与动画创作手记 第63回,シナリオライターの記録 第63回,http://style.fm/as/05_column/shuto/shuto063.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto063.shtml,2007-10-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0549,首藤刚志手记：首藤刚志剧场版与动画创作手记 第64回,シナリオライターの記録 第64回,http://style.fm/as/05_column/shuto/shuto064.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto064.shtml,2007-05-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0550,首藤刚志手记：首藤刚志剧场版与动画创作手记 第65回,シナリオライターの記録 第65回,http://style.fm/as/05_column/shuto/shuto065.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto065.shtml,2007-12-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0551,首藤刚志手记：首藤刚志剧场版与动画创作手记 第66回,シナリオライターの記録 第66回,http://style.fm/as/05_column/shuto/shuto066.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto066.shtml,2007-07-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0552,首藤刚志手记：首藤刚志剧场版与动画创作手记 第67回,シナリオライターの記録 第67回,http://style.fm/as/05_column/shuto/shuto067.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto067.shtml,2007-02-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0553,首藤刚志手记：首藤刚志剧场版与动画创作手记 第68回,シナリオライターの記録 第68回,http://style.fm/as/05_column/shuto/shuto068.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto068.shtml,2007-09-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0554,首藤刚志手记：首藤刚志剧场版与动画创作手记 第69回,シナリオライターの記録 第69回,http://style.fm/as/05_column/shuto/shuto069.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto069.shtml,2007-04-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0555,首藤刚志手记：首藤刚志剧场版与动画创作手记 第70回,シナリオライターの記録 第70回,http://style.fm/as/05_column/shuto/shuto070.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto070.shtml,2007-11-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0556,首藤刚志手记：首藤刚志剧场版与动画创作手记 第71回,シナリオライターの記録 第71回,http://style.fm/as/05_column/shuto/shuto071.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto071.shtml,2007-06-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0557,首藤刚志手记：首藤刚志剧场版与动画创作手记 第72回,シナリオライターの記録 第72回,http://style.fm/as/05_column/shuto/shuto072.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto072.shtml,2007-01-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0558,首藤刚志手记：首藤刚志剧场版与动画创作手记 第73回,シナリオライターの記録 第73回,http://style.fm/as/05_column/shuto/shuto073.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto073.shtml,2007-08-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0559,首藤刚志手记：首藤刚志剧场版与动画创作手记 第74回,シナリオライターの記録 第74回,http://style.fm/as/05_column/shuto/shuto074.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto074.shtml,2007-03-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0560,首藤刚志手记：首藤刚志剧场版与动画创作手记 第75回,シナリオライターの記録 第75回,http://style.fm/as/05_column/shuto/shuto075.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto075.shtml,2007-10-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0561,首藤刚志手记：首藤刚志剧场版与动画创作手记 第76回,シナリオライターの記録 第76回,http://style.fm/as/05_column/shuto/shuto076.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto076.shtml,2007-05-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0562,首藤刚志手记：首藤刚志剧场版与动画创作手记 第77回,シナリオライターの記録 第77回,http://style.fm/as/05_column/shuto/shuto077.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto077.shtml,2007-12-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0563,首藤刚志手记：第78回：结晶塔的帝王与小美幼小心灵的折射,第78回：結晶塔の帝王 ENTEI・少女ミーの孤独,http://style.fm/as/05_column/shuto/shuto078.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto078.shtml,2007-07-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘结晶塔帝王。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0564,首藤刚志手记：首藤刚志剧场版与动画创作手记 第79回,シナリオライターの記録 第79回,http://style.fm/as/05_column/shuto/shuto079.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto079.shtml,2007-02-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0565,首藤刚志手记：首藤刚志剧场版与动画创作手记 第80回,シナリオライターの記録 第80回,http://style.fm/as/05_column/shuto/shuto080.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto080.shtml,2007-09-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0566,首藤刚志手记：首藤刚志剧场版与动画创作手记 第81回,シナリオライターの記録 第81回,http://style.fm/as/05_column/shuto/shuto081.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto081.shtml,2007-04-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0567,首藤刚志手记：首藤刚志剧场版与动画创作手记 第82回,シナリオライターの記録 第82回,http://style.fm/as/05_column/shuto/shuto082.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto082.shtml,2007-11-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0568,首藤刚志手记：首藤刚志剧场版与动画创作手记 第83回,シナリオライターの記録 第83回,http://style.fm/as/05_column/shuto/shuto083.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto083.shtml,2007-06-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0569,首藤刚志手记：首藤刚志剧场版与动画创作手记 第84回,シナリオライターの記録 第84回,http://style.fm/as/05_column/shuto/shuto084.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto084.shtml,2007-01-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0570,首藤刚志手记：首藤刚志剧场版与动画创作手记 第85回,シナリオライターの記録 第85回,http://style.fm/as/05_column/shuto/shuto085.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto085.shtml,2007-08-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0571,首藤刚志手记：首藤刚志剧场版与动画创作手记 第86回,シナリオライターの記録 第86回,http://style.fm/as/05_column/shuto/shuto086.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto086.shtml,2007-03-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0572,首藤刚志手记：首藤刚志剧场版与动画创作手记 第87回,シナリオライターの記録 第87回,http://style.fm/as/05_column/shuto/shuto087.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto087.shtml,2007-10-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0573,首藤刚志手记：首藤刚志剧场版与动画创作手记 第88回,シナリオライターの記録 第88回,http://style.fm/as/05_column/shuto/shuto088.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto088.shtml,2007-05-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0574,首藤刚志手记：首藤刚志剧场版与动画创作手记 第89回,シナリオライターの記録 第89回,http://style.fm/as/05_column/shuto/shuto089.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto089.shtml,2007-12-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
PKMN-0575,首藤刚志手记：首藤刚志剧场版与动画创作手记 第90回,シナリオライターの記録 第90回,http://style.fm/as/05_column/shuto/shuto090.shtml,https://web.archive.org/web/*/http://style.fm/as/05_column/shuto/shuto090.shtml,2008-07-15,首藤刚志; 汤山邦彦,动画剧场版,JA,WEBアニメスタイル,Anime Memoir,首藤刚志; 动画剧场版; 超梦的逆袭; 洛奇亚; 小智; JA,宝可梦动画初代总编剧首藤刚志亲笔遗稿，揭秘动画编剧手记。,,unimported,,,,,,,,,,,,,,,,,,,,
